trade_id,zone_id,reason,entry_time,entry_odds,ttr_minutes,distance_usd
1355,NEUTRAL,NEUTRAL_ZONE,2026-04-29 10:17:30.673871+00:00,0.77,2.4889596000000003,43.413763670876506
1357,NEUTRAL,NEUTRAL_ZONE,2026-04-29 10:18:10.779637+00:00,0.26,1.8205481,29.70376367085555
1358,NEUTRAL,NEUTRAL_ZONE,2026-04-29 10:18:30.838400+00:00,0.13,1.486205166666667,50.06876367086079
1359,NEUTRAL,NEUTRAL_ZONE,2026-04-29 10:22:11.177809+00:00,0.64,2.8138941500000003,30.137719999984256
1361,NEUTRAL,NEUTRAL_ZONE,2026-04-29 10:26:21.647898+00:00,0.38,3.6393598000000003,2.1764899999980116
1362,NEUTRAL,NEUTRAL_ZONE,2026-04-29 10:26:31.680354+00:00,0.39,3.47220995,2.1764899999980116
1363,D3,DEATH_ZONE,2026-04-29 10:27:31.863306+00:00,0.22,2.4691163333333335,42.853510000000824
1364,NEUTRAL,NEUTRAL_ZONE,2026-04-29 10:36:02.849475+00:00,0.33,3.952678833333333,9.735000000015134
1365,NEUTRAL,NEUTRAL_ZONE,2026-04-29 10:46:03.939733+00:00,0.2,3.9345239833333334,62.21532406218466
1366,D5,DEATH_ZONE,2026-04-29 10:51:24.565180+00:00,0.28,3.5907533999999997,16.68499999998312
1367,D5,DEATH_ZONE,2026-04-29 10:51:44.614127+00:00,0.3,3.2565986,16.68499999998312
1368,D5,DEATH_ZONE,2026-04-29 10:51:54.637885+00:00,0.27,3.089521716666667,16.68499999998312
1369,D5,DEATH_ZONE,2026-04-29 10:56:15.114280+00:00,0.25,3.7482639333333334,20.774131058336934
1373,A7,MAX_POSITIONS,2026-04-29 10:57:45.374180+00:00,0.32,2.24392985,12.004131058347411
1374,D1,DEATH_ZONE,2026-04-29 10:57:55.400065+00:00,0.18,2.076829833333333,12.009131058337516
1375,D1,DEATH_ZONE,2026-04-29 10:58:25.490463+00:00,0.21,1.5753203833333334,13.044131058341009
1376,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:31:00.662541+00:00,0.8,3.9891774833333336,85.32887837426097
1378,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:31:30.750718+00:00,0.71,3.4877236833333334,53.50387837426388
1379,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:33:11.005777+00:00,0.89,1.8167966666666666,86.1038783742697
1380,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:36:11.267132+00:00,0.64,3.8124301833333334,65.34921391360695
1383,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:37:01.371857+00:00,0.9,2.97731895,141.43421391361335
1384,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:37:31.443264+00:00,0.89,2.476147216666667,105.38421391361044
1385,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:38:01.504392+00:00,0.87,1.9751275833333333,83.66921391361393
1386,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:42:21.874713+00:00,0.65,2.6356159166666666,41.14437789576186
1388,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:43:11.976000+00:00,0.73,1.8006081999999999,23.95937789574964
1389,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:43:22.008153+00:00,0.7,1.63339235,43.65437789574207
1390,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:46:02.249856+00:00,0.72,3.9627094,53.141778908029664
1391,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:47:02.354395+00:00,0.65,2.96100395,56.873221091969754
1392,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:47:12.382406+00:00,0.69,2.79383885,50.38822109196917
1393,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:48:12.548127+00:00,0.7,1.791065,74.48322109198489
1394,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:48:22.569495+00:00,0.73,1.6240194499999998,46.14322109197383
1398,A6,MAX_POSITIONS,2026-04-29 13:51:52.879511+00:00,0.89,3.118873766666667,180.40500287570467
1399,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:57:13.432888+00:00,0.81,2.7763107166666665,83.20087984653946
1400,NEUTRAL,NEUTRAL_ZONE,2026-04-29 13:58:13.568506+00:00,0.36,1.7740417000000002,23.900879846536554
1401,NEUTRAL,NEUTRAL_ZONE,2026-04-29 22:11:04.934575+00:00,0.5,3.9179895333333334,4.671644999980344
1404,NEUTRAL,NEUTRAL_ZONE,2026-04-30 00:22:01.377066+00:00,0.72,2.9772273833333336,20.283381323053618
1405,NEUTRAL,NEUTRAL_ZONE,2026-04-30 01:03:23.693344+00:00,0.52,1.6052986500000002,10.383035000006203
1406,NEUTRAL,NEUTRAL_ZONE,2026-04-30 01:07:03.900212+00:00,0.48,2.935174233333333,1.664119022912928
1408,NEUTRAL,NEUTRAL_ZONE,2026-04-30 01:36:45.710423+00:00,0.74,3.238346866666667,88.71200162862078
1409,NEUTRAL,NEUTRAL_ZONE,2026-04-30 01:38:25.839766+00:00,0.5,1.5695168499999999,22.302001628631842
1410,NEUTRAL,NEUTRAL_ZONE,2026-04-30 01:52:16.677784+00:00,0.53,2.7222192,15.561170000000857
1411,NEUTRAL,NEUTRAL_ZONE,2026-04-30 01:57:47.019929+00:00,0.9,2.216527183333333,100.56076524003583
1412,NEUTRAL,NEUTRAL_ZONE,2026-04-30 02:01:57.255723+00:00,0.1,3.0459218833333335,92.8157499999943
